Energy DeltaPerp DeltaPara BetaPerp BetaPara
4.445369999999999891e+03 1.350304005224136559e-05 1.350307973270495683e-05 1.002142385147885251e-07 1.002142385147885251e-07
4.517270000000000437e+03 1.307358087330750942e-05 1.307361808215502547e-05 9.389506408425000166e-08 9.389506408425000166e-08
4.590329999999999927e+03 1.265785232758153549e-05 1.265788721900687778e-05 8.797110320928449410e-08 8.797110320928449410e-08
4.664579999999999927e+03 1.225535246644910084e-05 1.225538518466017414e-05 8.241530359056589060e-08 8.241530359056589060e-08
4.740029999999999745e+03 1.186570739515044279e-05 1.186573807567915769e-05 7.720767255962200269e-08 7.720767255962200269e-08
4.816689999999999600e+03 1.148854983175746791e-05 1.148857860186998774e-05 7.232610580112741995e-08 7.232610580112741995e-08
4.894600000000000364e+03 1.112338070054962863e-05 1.112340767906285969e-05 6.774959953800955553e-08 6.774959953800955553e-08
4.973770000000000437e+03 1.076986471338628621e-05 1.076989001197575430e-05 6.345992201147506844e-08 6.345992201147506844e-08
5.054210000000000036e+03 1.042767092777308974e-05 1.042769465132799434e-05 5.943914264817137536e-08 5.943914264817137536e-08
5.135960000000000036e+03 1.009635470287204225e-05 1.009637694937462884e-05 5.567010357769172120e-08 5.567010357769172120e-08
5.219029999999999745e+03 9.775613660762694777e-06 9.775634522262159794e-06 5.213860562360526097e-08 5.213860562360526097e-08
5.303439999999999600e+03 9.465112836428702639e-06 9.465132399291415459e-06 4.882805280972429806e-08 4.882805280972429806e-08
5.389220000000000255e+03 9.164493693357275087e-06 9.164512038383483929e-06 4.572524889981469409e-08 4.572524889981469409e-08
5.476390000000000327e+03 8.873448054568922034e-06 8.873465257603822161e-06 4.281708889170981300e-08 4.281708889170981300e-08
5.564970000000000255e+03 8.591677454608847282e-06 8.591693586805611838e-06 4.009220713295153788e-08 4.009220713295153788e-08
5.654979999999999563e+03 8.318894175033813375e-06 8.318909303108014975e-06 3.754020078468878939e-08 3.754020078468878939e-08
5.746439999999999600e+03 8.054818611558806491e-06 8.054832798087829815e-06 3.514828364265358405e-08 3.514828364265358405e-08
5.839390000000000327e+03 7.799125151536535097e-06 7.799138455090502773e-06 3.290657600101440993e-08 3.290657600101440993e-08
5.933829999999999927e+03 7.551609609789806832e-06 7.551622085452260754e-06 3.080629448850830494e-08 3.080629448850830494e-08
6.029810000000000400e+03 7.311943855757051560e-06 7.311955554979513098e-06 2.883874185860498682e-08 2.883874185860498682e-08
6.127329999999999927e+03 7.079938414564419112e-06 7.079949385782932529e-06 2.699656501419896925e-08 2.699656501419896925e-08
6.226439999999999600e+03 6.855289560169232593e-06 6.855299848614569533e-06 2.526949205186096282e-08 2.526949205186096282e-08
6.327149999999999636e+03 6.637797399769292040e-06 6.637807047989354857e-06 2.365236653585599819e-08 2.365236653585599819e-08
6.429479999999999563e+03 6.427244799634117283e-06 6.427253847537028460e-06 2.213765856523655997e-08 2.213765856523655997e-08
6.533479999999999563e+03 6.223362452383085212e-06 6.223370937249858968e-06 2.071856270084099751e-08 2.071856270084099751e-08
6.639149999999999636e+03 6.025988892933489951e-06 6.025996849886351680e-06 1.938942224032075488e-08 1.938942224032075488e-08
6.746539999999999964e+03 5.834874128725067815e-06 5.834881590576057107e-06 1.814475412691302339e-08 1.814475412691302339e-08
6.855649999999999636e+03 5.649866315084363417e-06 5.649873312728252317e-06 1.697945227295402917e-08 1.697945227295402917e-08
6.966539999999999964e+03 5.470716909447896006e-06 5.470723471695292182e-06 1.588788413673105189e-08 1.588788413673105189e-08
7.079220000000000255e+03 5.297269198951377615e-06 5.297275352945904177e-06 1.486569610522320185e-08 1.486569610522320185e-08
7.193720000000000255e+03 5.129339064505380934e-06 5.129344835643954542e-06 1.390851996132217593e-08 1.390851996132217593e-08
7.310069999999999709e+03 4.966749194047739376e-06 4.966754606159333152e-06 1.301233893444361855e-08 1.301233893444361855e-08
7.428310000000000400e+03 4.809316106951005855e-06 4.809321182369740708e-06 1.217354085069977535e-08 1.217354085069977535e-08
7.548449999999999818e+03 4.656901549998051984e-06 4.656906309699706978e-06 1.138780419773100016e-08 1.138780419773100016e-08
7.670539999999999964e+03 4.509321044941424463e-06 4.509325508561557390e-06 1.065243430784902038e-08 1.065243430784902038e-08
7.794609999999999673e+03 4.366423070584054911e-06 4.366427256536408187e-06 9.963876194845386950e-09 9.963876194845386950e-09
7.920680000000000291e+03 4.228071559841871206e-06 4.228075485416264309e-06 9.319367505151686103e-09 9.319367505151686103e-09
8.048789999999999964e+03 4.094113267238581504e-06 4.094116948640325114e-06 8.716365329860598809e-09 8.716365329860598809e-09
8.178979999999999563e+03 3.964401441973414646e-06 3.964404894377733358e-06 8.151704176948376341e-09 8.151704176948376341e-09
8.311260000000000218e+03 3.838823191790566708e-06 3.838826429456680819e-06 7.623265109040331330e-09 7.623265109040331330e-09
8.445690000000000509e+03 3.717222273513392145e-06 3.717225309806955555e-06 7.128616224939699541e-09 7.128616224939699541e-09
8.582290000000000873e+03 3.599485288599399060e-06 3.599488136045136018e-06 6.665772965227586444e-09 6.665772965227586444e-09
8.721110000000000582e+03 3.485476915496542711e-06 3.485479585824769404e-06 6.232634080465911746e-09 6.232634080465911746e-09
8.862159999999999854e+03 3.375098961231564438e-06 3.375101465478875378e-06 5.827323087777145257e-09 5.827323087777145257e-09
9.005500000000000000e+03 3.268217231857334390e-06 3.268219580353541584e-06 5.448037650439263317e-09 5.448037650439263317e-09
9.151159999999999854e+03 3.164725923643578675e-06 3.164728126079200672e-06 5.093206180727348572e-09 5.093206180727348572e-09
9.299170000000000073e+03 3.064522190127223791e-06 3.064524255592434799e-06 4.761222098249591600e-09 4.761222098249591600e-09
9.449579999999999927e+03 2.967493451386070871e-06 2.967495388396137155e-06 4.450639797905311289e-09 4.450639797905311289e-09
9.602420000000000073e+03 2.873544351042760918e-06 2.873546167589749196e-06 4.160108402221971244e-09 4.160108402221971244e-09
9.757729999999999563e+03 2.782576281621522795e-06 2.782577985191121889e-06 3.888259962888535999e-09 3.888259962888535999e-09
9.915549999999999272e+03 2.694494283876817916e-06 2.694495881509991319e-06 3.634065686739458830e-09 3.634065686739458830e-09
1.007589999999999964e+04 2.609217162538337443e-06 2.609218660830098082e-06 3.396276711486344927e-09 3.396276711486344927e-09
1.023889999999999964e+04 2.526615472967723166e-06 2.526616878068220146e-06 3.173844122216960697e-09 3.173844122216960697e-09
1.040450000000000000e+04 2.446650584771343892e-06 2.446651902496472717e-06 2.965838831474038463e-09 2.965838831474038463e-09
1.057279999999999927e+04 2.369210976888543191e-06 2.369212212665001280e-06 2.771307675723441101e-09 2.771307675723441101e-09
1.074379999999999927e+04 2.294235977322077449e-06 2.294237136248916324e-06 2.589404568962215958e-09 2.589404568962215958e-09
1.091760000000000036e+04 2.221623373423943395e-06 2.221624460279685028e-06 2.419302936312202985e-09 2.419302936312202985e-09
1.109420000000000073e+04 2.151317020440086092e-06 2.151318039699932921e-06 2.260256763858088923e-09 2.260256763858088923e-09
1.127360000000000036e+04 2.083259946969735620e-06 2.083260902864905631e-06 2.111573767852891028e-09 2.111573767852891028e-09
1.145589999999999964e+04 2.017359398934718480e-06 2.017360295403000930e-06 1.972581132280819115e-09 1.972581132280819115e-09
1.164120000000000073e+04 1.953529010099700019e-06 1.953529850819892829e-06 1.842614721637783124e-09 1.842614721637783124e-09
1.182950000000000000e+04 1.891720236195551066e-06 1.891721024638802242e-06 1.721123891023452692e-09 1.721123891023452692e-09
1.202079999999999927e+04 1.831883755821057020e-06 1.831884495247194459e-06 1.607579414251817333e-09 1.607579414251817333e-09
1.221529999999999927e+04 1.773911565991155808e-06 1.773912259419143847e-06 1.501422870547916307e-09 1.501422870547916307e-09
1.241279999999999927e+04 1.717817178518969615e-06 1.717817828845765331e-06 1.402238289162454340e-09 1.402238289162454340e-09
1.261360000000000036e+04 1.663470678504900858e-06 1.663471288389702779e-06 1.309523127043511452e-09 1.309523127043511452e-09
1.281760000000000036e+04 1.610857875485946488e-06 1.610858447454968121e-06 1.222889615009369003e-09 1.222889615009369003e-09
1.302500000000000000e+04 1.559887037848026701e-06 1.559887574238579232e-06 1.141921403290148062e-09 1.141921403290148062e-09
1.323560000000000036e+04 1.510566613024747022e-06 1.510567116071456679e-06 1.066284505888827356e-09 1.066284505888827356e-09
1.344970000000000073e+04 1.462786773517248483e-06 1.462787245278115430e-06 9.956049376556322509e-10 9.956049376556322509e-10
1.366720000000000073e+04 1.416533113972762980e-06 1.416533556410844306e-06 9.295794354710282548e-10 9.295794354710282548e-10
1.388829999999999927e+04 1.371727291045146785e-06 1.371727705967014054e-06 8.678876077164043354e-10 8.678876077164043354e-10
1.411289999999999964e+04 1.328354746961166631e-06 1.328355136090148184e-06 8.102638518072187624e-10 8.102638518072187624e-10
1.434120000000000073e+04 1.286342891859658947e-06 1.286343256788606383e-06 7.564324589036992162e-10 7.564324589036992162e-10
1.457310000000000036e+04 1.245677080646503472e-06 1.245677422894149195e-06 7.061604181012201171e-10 7.061604181012201171e-10
1.480889999999999964e+04 1.206273688884723636e-06 1.206274009843001122e-06 6.591954089276858433e-10 6.591954089276858433e-10
1.504839999999999964e+04 1.168135894848657409e-06 1.168136195859136828e-06 6.153433523481766446e-10 6.153433523481766446e-10
1.529179999999999927e+04 1.131201105002169413e-06 1.131201387292277315e-06 5.743900317788599185e-10 5.743900317788599185e-10
1.553910000000000036e+04 1.095440460010317227e-06 1.095440724752459019e-06 5.361501488567606037e-10 5.361501488567606037e-10
1.579039999999999964e+04 1.060811280248769678e-06 1.060811528536985396e-06 5.004439352231162887e-10 5.004439352231162887e-10
1.604579999999999927e+04 1.027273189638442125e-06 1.027273422485100678e-06 4.671045294066664347e-10 4.671045294066664347e-10
1.630539999999999964e+04 9.947879333836264585e-07 9.947881517453422932e-07 4.359738580951842277e-10 4.359738580951842277e-10
1.656909999999999854e+04 9.633424842228244113e-07 9.633426890159692272e-07 4.069173935592088514e-10 4.069173935592088514e-10
1.683709999999999854e+04 9.328879577799547521e-07 9.328881498401429628e-07 3.797903212443340688e-10 3.797903212443340688e-10
1.710940000000000146e+04 9.034006797142623635e-07 9.034008598314498130e-07 3.544724455274710539e-10 3.544724455274710539e-10
1.738609999999999854e+04 8.748465876043195566e-07 8.748467565234616633e-07 3.308396018776719116e-10 3.308396018776719116e-10
1.766740000000000146e+04 8.471837192286935331e-07 8.471838776492702109e-07 3.087790318912744521e-10 3.087790318912744521e-10
1.795309999999999854e+04 8.204100741263977796e-07 8.204102226928919399e-07 2.881950859905893900e-10 2.881950859905893900e-10
1.824350000000000000e+04 7.944762247895455806e-07 7.944763641228477262e-07 2.689841262787090483e-10 2.689841262787090483e-10
1.853859999999999854e+04 7.693625488105841468e-07 7.693626794777624013e-07 2.510573614056794920e-10 2.510573614056794920e-10
1.883840000000000146e+04 7.450491034281235848e-07 7.450492259748407021e-07 2.343317037804316352e-10 2.343317037804316352e-10
1.914309999999999854e+04 7.215006401511594757e-07 7.215007550803321625e-07 2.187246249929525726e-10 2.187246249929525726e-10
1.945270000000000073e+04 6.986989910311996337e-07 6.986990988137228340e-07 2.041645416397516188e-10 2.041645416397516188e-10
1.976740000000000146e+04 6.766119482487545654e-07 6.766120493315645784e-07 1.905792728407074413e-10 1.905792728407074413e-10
2.008709999999999854e+04 6.552297834196857987e-07 6.552298782167353551e-07 1.783839021548812454e-10 1.783839021548812454e-10
2.041200000000000000e+04 6.345221282337195083e-07 6.345222171402609686e-07 1.664109573609713057e-10 1.664109573609713057e-10
2.074209999999999854e+04 6.144723960940917338e-07 6.144724794705918272e-07 1.552476088476249977e-10 1.552476088476249977e-10
2.107759999999999854e+04 5.950530478578105546e-07 5.950531260526822020e-07 1.448373919108282572e-10 1.448373919108282572e-10
2.141850000000000000e+04 5.762491861027540965e-07 5.762492594359870754e-07 1.351302257073497459e-10 1.351302257073497459e-10
2.176500000000000000e+04 5.580354230108252461e-07 5.580354917838243723e-07 1.260767117950283740e-10 1.260767117950283740e-10
2.211700000000000000e+04 5.404028227296289013e-07 5.404028872277235758e-07 1.176346650558115917e-10 1.176346650558115917e-10
2.247470000000000073e+04 5.233273315172437078e-07 5.233273920074048455e-07 1.097614485280743389e-10 1.097614485280743389e-10
2.283820000000000073e+04 5.067910063539515074e-07 5.067910630833947795e-07 1.024179717489731464e-10 1.024179717489731464e-10
2.320759999999999854e+04 4.907765872441252834e-07 4.907766404466927698e-07 9.556868682708306027e-11 9.556868682708306027e-11
2.358300000000000000e+04 4.752674588799769012e-07 4.752675087768399686e-07 8.917977735348845165e-11 8.917977735348845165e-11
2.396440000000000146e+04 4.602514570575322776e-07 4.602515038513176713e-07 8.322094915961595992e-11 8.322094915961595992e-11
2.435200000000000000e+04 4.457089455536689854e-07 4.457089894372857063e-07 7.766237932399058371e-11 7.766237932399058371e-11
2.474590000000000146e+04 4.316250640541611884e-07 4.316251052108161103e-07 7.247684124609720223e-11 7.247684124609720223e-11
2.514620000000000073e+04 4.179854674758300956e-07 4.179855060739507437e-07 6.763912989676346555e-11 6.763912989676346555e-11
2.555290000000000146e+04 4.047794698802185153e-07 4.047795060748509882e-07 6.312655713958775169e-11 6.312655713958775169e-11
2.596620000000000073e+04 3.919902136757883856e-07 3.919902476237466458e-07 5.891639222752186933e-11 5.891639222752186933e-11
2.638609999999999854e+04 3.796076521250462582e-07 3.796076839621098460e-07 5.498861657586828362e-11 5.498861657586828362e-11
2.681290000000000146e+04 3.676133894989007177e-07 3.676134193557391824e-07 5.132364246632476907e-11 5.132364246632476907e-11
2.724659999999999854e+04 3.559983465368651458e-07 3.559983745379124448e-07 4.790405074485662777e-11 4.790405074485662777e-11
2.768729999999999927e+04 3.447508081344423725e-07 3.447508343935365046e-07 4.471330906753944935e-11 4.471330906753944935e-11
2.813509999999999854e+04 3.338594285302239268e-07 3.338594531588664034e-07 4.173612656500542247e-11 4.173612656500542247e-11
2.859020000000000073e+04 3.233109538081207473e-07 3.233109769042107894e-07 3.895793943342239416e-11 3.895793943342239416e-11
2.905259999999999854e+04 3.130972078745647979e-07 3.130972295343695528e-07 3.636553663532845888e-11 3.636553663532845888e-11
2.952250000000000000e+04 3.032057959700188154e-07 3.032058162855142027e-07 3.394622404323172332e-11 3.394622404323172332e-11
3.000000000000000000e+04 2.936269700458816404e-07 2.936269890976387576e-07 3.168849848631689308e-11 3.168849848631689308e-11
3.000019999999999709e+04 2.936230535643287282e-07 2.936230726129330299e-07 3.169449490313254852e-11 3.169449490313254852e-11
9.999989999999999418e+04 2.641688472615410983e-08 2.641688488042602707e-08 1.807804132201595759e-13 1.807804132201595759e-13
1.000001000000000058e+05 2.641677905444446206e-08 2.641677920818065744e-08 1.797845082873820667e-13 1.797845082873820667e-13
5.000000000000000000e+05 1.056630176488407240e-09 1.056630176795653966e-09 2.500457038745222115e-16 2.500457038745222115e-16
